date,security_id,issuer,liquidity_score,trade_count_20d,active_days_20d,price_dispersion_bp
2025-08-28,BAC_4,BAC,0.7765215730830989,42,13,1.7325932797113266
2025-08-28,BAC_5,BAC,0.8031067589335195,45,15,1.249895210172981
2025-08-28,C_1,C,0.7735064113995352,48,17,2.688724398805181
2025-08-28,C_2,C,0.7743470853739672,41,14,1.6139356054693725
2025-08-28,C_3,C,0.7409610878331621,35,16,2.291002909836716
2025-08-28,C_4,C,0.8108336629594122,38,17,1.3082572096673188
2025-08-28,C_5,C,0.7521063352632558,50,14,3.5580128672909037
2025-08-28,WFC_1,WFC,0.8182274515068154,40,16,1.304265617723431
2025-08-28,WFC_2,WFC,0.8416026877613513,46,17,0.921578863641578
2025-08-28,WFC_3,WFC,0.8535031995798302,51,18,1.9429214832312791
2025-08-28,WFC_4,WFC,0.7860171756327418,44,17,1.27299591493475
2025-08-28,WFC_5,WFC,0.806726224872696,41,16,1.8791289122251216
2025-08-29,JPM_1,JPM,0.9188921548989799,55,17,0.8768633188959514
2025-08-29,JPM_2,JPM,0.9155756659241971,45,18,0.7668885398587214
2025-08-29,JPM_3,JPM,0.8968237667364356,49,18,1.2217157223134483
2025-08-29,JPM_4,JPM,0.8600516944136222,47,18,1.4544244189063817
2025-08-29,JPM_5,JPM,0.9018490590740839,50,19,1.5446426246831535
2025-08-29,BAC_1,BAC,0.8220377651523926,42,17,2.182706605068712
2025-08-29,BAC_2,BAC,0.8100411697569573,45,18,2.978617981186094
2025-08-29,BAC_3,BAC,0.8088971353434,54,14,2.6646020003218753
2025-08-29,BAC_4,BAC,0.805114681783163,47,17,2.4871687579545685
2025-08-29,BAC_5,BAC,0.7764191669383054,38,16,2.7610564570908123
2025-08-29,C_1,C,0.7623539911737484,43,15,2.355933526328222
2025-08-29,C_2,C,0.8065859410001298,39,18,1.6247376586851088
2025-08-29,C_3,C,0.7427172265969775,49,14,3.015802776282943
2025-08-29,C_4,C,0.7694329096753564,38,16,2.877224574212563
2025-08-29,C_5,C,0.7289723756662596,44,15,3.5602944049558674
2025-08-29,WFC_1,WFC,0.8476086531730259,45,15,1.8380374617160151
2025-08-29,WFC_2,WFC,0.820073346524725,41,15,2.3814356718446903
2025-08-29,WFC_3,WFC,0.8415193212601093,46,19,2.136840708832769
2025-08-29,WFC_4,WFC,0.8282911156127286,46,17,1.8882245922970444
2025-08-29,WFC_5,WFC,0.8124369242768381,48,18,1.5348965947778375
2025-09-01,JPM_1,JPM,0.8768089448692363,45,17,0.8356009822368442
2025-09-01,JPM_2,JPM,0.9022239158244324,38,18,0.5
2025-09-01,JPM_3,JPM,0.9260016277367062,53,19,0.5619035520982798
2025-09-01,JPM_4,JPM,0.9181391155785318,56,20,0.8904459120840843
2025-09-01,JPM_5,JPM,0.8690050168635106,50,19,1.3556930735842525
2025-09-01,BAC_1,BAC,0.8226712631989604,44,15,0.5
2025-09-01,BAC_2,BAC,0.8173898196995583,41,14,2.7750802757105135
2025-09-01,BAC_3,BAC,0.7685237657892724,42,17,2.7465853635967377
2025-09-01,BAC_4,BAC,0.7742877899202689,42,15,2.4221759075479063
2025-09-01,BAC_5,BAC,0.803560184012619,54,15,1.826580981189223
2025-09-01,C_1,C,0.7791159235292039,39,16,2.5304247918430853
2025-09-01,C_2,C,0.7936304585696652,42,16,1.3471710734489513
2025-09-01,C_3,C,0.788545742901298,42,16,1.7836716197052493
2025-09-01,C_4,C,0.7484156291475776,35,16,2.279950262392095
2025-09-01,C_5,C,0.7541524027871356,35,16,2.8037214769732977
2025-09-01,WFC_1,WFC,0.8623627684215133,46,17,1.6609390596409996
2025-09-01,WFC_2,WFC,0.8460089521991723,44,17,2.4454067676821305
2025-09-01,WFC_3,WFC,0.8326165699093916,49,17,2.4544532591772583
2025-09-01,WFC_4,WFC,0.866641105540188,44,19,2.5574837847303318
2025-09-01,WFC_5,WFC,0.7831789298035191,46,15,1.9146849728033695
2025-09-02,JPM_1,JPM,0.8962544383086275,54,18,0.7351612170152869
2025-09-02,JPM_2,JPM,0.8926590986984895,46,20,0.6553538925159764
2025-09-02,JPM_3,JPM,0.9014634700934445,45,17,1.1952031876929952
2025-09-02,JPM_4,JPM,0.8435620968411518,40,17,3.009090818292999
2025-09-02,JPM_5,JPM,0.8836193108273176,44,18,1.277946043484523
2025-09-02,BAC_1,BAC,0.819252758489309,42,16,2.118320681839571
2025-09-02,BAC_2,BAC,0.805130548313981,47,16,2.203433704978651
2025-09-02,BAC_3,BAC,0.7993379915418487,51,18,3.1403642801405636
2025-09-02,BAC_4,BAC,0.8213689314664622,37,18,2.5765627817540437
2025-09-02,BAC_5,BAC,0.805956485173548,53,17,1.5023401924016526
2025-09-02,C_1,C,0.7783797852415583,43,15,1.3133088834473206
2025-09-02,C_2,C,0.7911770911161751,45,16,2.4117068402738013
2025-09-02,C_3,C,0.758357852801627,44,16,2.6543297938356054
2025-09-02,C_4,C,0.7822306898511401,39,16,2.389450275083109
2025-09-02,C_5,C,0.7474255076021875,36,15,2.2197312003699725
2025-09-02,WFC_1,WFC,0.8513703228866201,47,18,1.900180640735993
2025-09-02,WFC_2,WFC,0.8655161390499528,49,18,2.1202666330428017
2025-09-02,WFC_3,WFC,0.8169207832978524,45,17,2.0306389815489836
2025-09-02,WFC_4,WFC,0.8253510339884796,45,13,1.4250816966331734
2025-09-02,WFC_5,WFC,0.8296487531409646,43,17,1.2947421922193663
2025-09-03,JPM_1,JPM,0.8949340166751044,43,18,1.8033504135746523
2025-09-03,JPM_2,JPM,0.8866781055603655,52,19,0.9102132882052415
2025-09-03,JPM_3,JPM,0.8790125509026504,45,17,1.262868995809681
2025-09-03,JPM_4,JPM,0.9296426464966481,54,19,0.5
2025-09-03,JPM_5,JPM,0.8646022712795287,48,15,0.5346292072414751
2025-09-03,BAC_1,BAC,0.8192611724623755,46,13,2.9136937628140833
2025-09-03,BAC_2,BAC,0.8177629121268878,44,18,2.8897662916292925
2025-09-03,BAC_3,BAC,0.8334183605195138,48,15,1.3114298035873992
2025-09-03,BAC_4,BAC,0.8126725201068578,42,15,1.9149201299191503
2025-09-03,BAC_5,BAC,0.8028003286925368,43,16,2.474821607312827
2025-09-03,C_1,C,0.7885793488595609,40,16,2.438882174181964
2025-09-03,C_2,C,0.7809786270462203,41,15,2.8394700970164872
2025-09-03,C_3,C,0.762572727552804,40,14,1.0712623093295508
2025-09-03,C_4,C,0.7391676413241185,43,16,2.7221018194708972
2025-09-03,C_5,C,0.7617854116645008,43,15,2.164647923265333
2025-09-03,WFC_1,WFC,0.8343687549611516,46,16,1.342382848551268
2025-09-03,WFC_2,WFC,0.8459944299516898,54,16,1.544275103346327
2025-09-03,WFC_3,WFC,0.8576167559179037,49,18,2.402788989093894
2025-09-03,WFC_4,WFC,0.8456111614629173,42,16,1.9525117817773436
2025-09-03,WFC_5,WFC,0.8024856186980466,45,16,2.163770375162036
2025-09-04,JPM_1,JPM,0.8834471619334661,47,18,0.5
2025-09-04,JPM_2,JPM,0.8638076605927303,46,19,1.281823237351716
2025-09-04,JPM_3,JPM,0.9313680815346328,50,18,1.1195369193213554
2025-09-04,JPM_4,JPM,0.8701491541942318,44,18,1.2384372465603122
2025-09-04,JPM_5,JPM,0.8710155321226706,51,19,0.6046046089701718
2025-09-04,BAC_1,BAC,0.816850663365131,45,16,2.3316724016014914
2025-09-04,BAC_2,BAC,0.8175069052238838,44,17,2.159415032688026
2025-09-04,BAC_3,BAC,0.7993943638148983,39,16,1.2777487280960864
2025-09-04,BAC_4,BAC,0.7903383194624141,40,15,2.3336132682732247
2025-09-04,BAC_5,BAC,0.8163036443085193,50,15,1.50569083517015
2025-09-04,C_1,C,0.7801649981489586,40,15,2.4795264400707957
2025-09-04,C_2,C,0.7697546662223869,37,16,2.708046043590157
2025-09-04,C_3,C,0.7479262450598133,47,15,3.5437296384692543
2025-09-04,C_4,C,0.7536902808148698,46,14,2.7430107810784943
2025-09-04,C_5,C,0.7130208756067525,39,13,2.7981786803230517
2025-09-04,WFC_1,WFC,0.8284605031330873,58,17,2.350340388361154
2025-09-04,WFC_2,WFC,0.8542071775132032,48,17,2.4621714466801476
2025-09-04,WFC_3,WFC,0.8514220161976855,47,17,1.229690826261188
2025-09-04,WFC_4,WFC,0.836744065557377,47,16,1.9362544514553746
2025-09-04,WFC_5,WFC,0.7857091261595527,46,17,2.530185394308093
2025-09-05,JPM_1,JPM,0.907717730734744,50,18,1.1899520768013818
2025-09-05,JPM_2,JPM,0.916641023743105,46,18,1.25790460694639
2025-09-05,JPM_3,JPM,0.8859058974748418,48,19,0.7942172143426576
2025-09-05,JPM_4,JPM,0.9015341079927082,45,18,1.8755149406439546
2025-09-05,JPM_5,JPM,0.8934436990921067,52,19,1.1787539591104295
2025-09-05,BAC_1,BAC,0.8182040948595546,46,19,2.4268406791626878
2025-09-05,BAC_2,BAC,0.8194939906130272,46,15,1.7909021930311515
2025-09-05,BAC_3,BAC,0.8094157786611238,51,15,2.3227006375853563
2025-09-05,BAC_4,BAC,0.7736501329020485,44,11,1.5245339434008167
2025-09-05,BAC_5,BAC,0.8028024394554452,48,17,2.018831336328824
2025-09-05,C_1,C,0.7884015286670834,47,16,2.2778069950144415
2025-09-05,C_2,C,0.7747352493289132,46,17,2.866517205147353
2025-09-05,C_3,C,0.7996139527418642,44,14,2.730997304453134
2025-09-05,C_4,C,0.7830400139366017,39,15,2.892004778323722
2025-09-05,C_5,C,0.7571775208947776,46,16,2.505072020618757
2025-09-05,WFC_1,WFC,0.850262189635099,44,19,1.9335517579723227
2025-09-05,WFC_2,WFC,0.8711186182887579,48,17,1.0333262709709747
2025-09-05,WFC_3,WFC,0.7983664666702104,45,15,1.9343522743579904
2025-09-05,WFC_4,WFC,0.812460004715499,39,20,1.2747056493132574
2025-09-05,WFC_5,WFC,0.7984949427628854,42,15,2.7659198336029185
2025-09-08,JPM_1,JPM,0.8892683519403559,47,18,1.129474620525491
2025-09-08,JPM_2,JPM,0.9072261308909692,43,20,0.7798737068631865
2025-09-08,JPM_3,JPM,0.8747826735486429,50,18,1.8851002775073855
2025-09-08,JPM_4,JPM,0.9237290119499947,52,20,0.5
2025-09-08,JPM_5,JPM,0.8597530574517485,44,17,1.890805258718852
2025-09-08,BAC_1,BAC,0.821753589324241,45,18,0.9451490232091813
2025-09-08,BAC_2,BAC,0.840854797528901,43,17,2.240681395406068
2025-09-08,BAC_3,BAC,0.7780164704290411,40,17,1.773024923810318
2025-09-08,BAC_4,BAC,0.8158745467563343,48,17,1.720920440442841
2025-09-08,BAC_5,BAC,0.8038628610929811,46,18,1.9746373977452565
2025-09-08,C_1,C,0.7682781469681906,39,17,2.639405503550717
2025-09-08,C_2,C,0.7743492213958773,47,15,1.8563577095332229
2025-09-08,C_3,C,0.7704298161286408,44,17,1.57376859017248
2025-09-08,C_4,C,0.7587533662597806,47,13,3.484371574344994
2025-09-08,C_5,C,0.7615704626629923,42,16,2.2170494350060026
2025-09-08,WFC_1,WFC,0.824456470839448,42,14,1.3841033246592578
2025-09-08,WFC_2,WFC,0.8084715362025477,37,15,2.332159848788338
2025-09-08,WFC_3,WFC,0.8281758049022774,45,17,2.7045415612505703
2025-09-08,WFC_4,WFC,0.7987555877153522,42,17,1.7038346047191768
2025-09-08,WFC_5,WFC,0.8246182147012776,46,19,1.0754010407171908
2025-09-09,JPM_1,JPM,0.8984146991348377,48,18,1.0908595353136075
2025-09-09,JPM_2,JPM,0.8849293781046302,52,18,1.4788505197010664
2025-09-09,JPM_3,JPM,0.8824893352107351,46,18,2.218312218930956
2025-09-09,JPM_4,JPM,0.8732597981000794,41,17,2.214346158152102
2025-09-09,JPM_5,JPM,0.8871661429679261,48,20,1.1100879583764975
2025-09-09,BAC_1,BAC,0.842446214903058,45,19,1.3280275464539963
2025-09-09,BAC_2,BAC,0.8328580484375023,50,17,1.2159299473915421
2025-09-09,BAC_3,BAC,0.829037100428096,44,18,1.8406123343530238
2025-09-09,BAC_4,BAC,0.7907120855448625,37,18,2.4250750644819465
2025-09-09,BAC_5,BAC,0.8057244399615424,46,15,1.7467083949529192
2025-09-09,C_1,C,0.8020544826419982,40,16,1.6119260516124083
2025-09-09,C_2,C,0.7989538380618973,46,17,2.3321022717328863
2025-09-09,C_3,C,0.7868485328424978,40,16,2.573476072164206
2025-09-09,C_4,C,0.775130056884285,34,16,3.357597124542723
2025-09-09,C_5,C,0.7528893870661382,35,15,4.028977132573774
2025-09-09,WFC_1,WFC,0.8358021053343119,51,17,2.2983664071083436
2025-09-09,WFC_2,WFC,0.8578448775763216,41,18,1.406601910211665
2025-09-09,WFC_3,WFC,0.8508070524836071,47,17,2.184936596279856
2025-09-09,WFC_4,WFC,0.7955829817968633,42,17,2.88192846418275
2025-09-09,WFC_5,WFC,0.8015625449946314,48,15,1.5164899252697714
2025-09-10,JPM_1,JPM,0.9085285819786233,53,20,0.6630948175818776
2025-09-10,JPM_2,JPM,0.8464372757928353,44,19,1.8359221030440027
2025-09-10,JPM_3,JPM,0.8832460770585683,52,17,1.5958628568563755
2025-09-10,JPM_4,JPM,0.8828575623612587,53,17,1.5983063188557927
2025-09-10,JPM_5,JPM,0.8712193539123603,49,17,1.6404477572910923
2025-09-10,BAC_1,BAC,0.8527680617221657,44,17,2.945562520847578
2025-09-10,BAC_2,BAC,0.8163831363054267,47,17,1.5284863990278497
2025-09-10,BAC_3,BAC,0.7804924241299789,43,15,1.3770749280469594
2025-09-10,BAC_4,BAC,0.8015526200273143,43,15,2.349664295739551
2025-09-10,BAC_5,BAC,0.8054583942783546,48,19,3.388732546890062
2025-09-10,C_1,C,0.7638291113843465,44,14,1.4435907206181857
2025-09-10,C_2,C,0.7474118051783812,42,12,3.1231752772477375
2025-09-10,C_3,C,0.7952351820405655,38,17,2.6073477541183916
2025-09-10,C_4,C,0.7857063162399823,42,16,2.6275647922471146
2025-09-10,C_5,C,0.746180312497781,39,15,1.3785208163413214
2025-09-10,WFC_1,WFC,0.8669959452531096,47,19,1.6586125101868483
2025-09-10,WFC_2,WFC,0.8066079387970735,43,16,1.3693521827143105
2025-09-10,WFC_3,WFC,0.8449812411415796,49,16,1.3263996280494323
2025-09-10,WFC_4,WFC,0.8332215732910612,47,17,1.5878500557052757
2025-09-10,WFC_5,WFC,0.8128499162545243,37,15,2.9168468112740467
2025-09-11,JPM_1,JPM,0.9269934172411178,49,18,0.6272205421923427
2025-09-11,JPM_2,JPM,0.911288126371942,48,20,1.6691571393317306
2025-09-11,JPM_3,JPM,0.8652795053670218,47,17,0.6195626018539284
2025-09-11,JPM_4,JPM,0.8848625819708492,43,18,2.0971795672014357
2025-09-11,JPM_5,JPM,0.8669747330328795,43,17,2.225505016905241
2025-09-11,BAC_1,BAC,0.8216883963424119,42,16,1.766482003479356
2025-09-11,BAC_2,BAC,0.8285876462244001,45,16,2.2959966919429435
2025-09-11,BAC_3,BAC,0.809107596539792,44,17,1.1141696936773693
2025-09-11,BAC_4,BAC,0.7906762797196415,40,16,2.298933257565821
2025-09-11,BAC_5,BAC,0.8179584284579613,44,16,1.8415267112903884
2025-09-11,C_1,C,0.7638103390103793,42,13,3.616976350900402
2025-09-11,C_2,C,0.7637812966744078,43,16,2.4336522565225494
2025-09-11,C_3,C,0.766887156120217,38,16,3.1319167489062987
2025-09-11,C_4,C,0.7722538290552663,44,15,3.075582347216388
2025-09-11,C_5,C,0.7440027056792253,42,16,1.813114955691308
2025-09-11,WFC_1,WFC,0.8326194331280882,43,15,0.9254143400777741
2025-09-11,WFC_2,WFC,0.8413844352424401,46,16,1.7964517461466643
2025-09-11,WFC_3,WFC,0.8434912703474456,42,17,1.4682871481931117
2025-09-11,WFC_4,WFC,0.832061116942861,43,16,2.3585425907662096
2025-09-11,WFC_5,WFC,0.8063313914324781,43,15,1.0927813025932236
2025-09-12,JPM_1,JPM,0.9047335574452748,53,17,0.6790031928186238
2025-09-12,JPM_2,JPM,0.8704460624459481,48,17,0.574107667832682
2025-09-12,JPM_3,JPM,0.8994885301825204,50,20,0.632583403305583
2025-09-12,JPM_4,JPM,0.8611059343120662,44,18,2.106402505843966
2025-09-12,JPM_5,JPM,0.8385553655868703,47,16,2.4372571451743923
2025-09-12,BAC_1,BAC,0.8030079413324972,42,14,2.9814970217975474
2025-09-12,BAC_2,BAC,0.8137290315732241,45,18,2.3770271131753624
2025-09-12,BAC_3,BAC,0.8068773679563952,39,18,1.6456041565306094
2025-09-12,BAC_4,BAC,0.8195824574376683,42,16,3.012206247236679
2025-09-12,BAC_5,BAC,0.8058325029931456,43,16,2.0880868938230654
2025-09-12,C_1,C,0.8086321621418218,38,17,2.057392923744621
2025-09-12,C_2,C,0.7695924541257728,37,16,1.3156564069910017
2025-09-12,C_3,C,0.7644278191205942,46,16,2.117981933255397
2025-09-12,C_4,C,0.7536926794011028,40,14,3.1454741345886315
2025-09-12,C_5,C,0.7694154348430287,46,16,1.7238707929692918
2025-09-12,WFC_1,WFC,0.8423401037747235,49,15,2.6471665558197026
2025-09-12,WFC_2,WFC,0.8060132943859415,43,18,1.7385186375276176
2025-09-12,WFC_3,WFC,0.8316254173070842,49,17,2.230383379786829
2025-09-12,WFC_4,WFC,0.7677378475786375,40,16,3.054149829204145
2025-09-12,WFC_5,WFC,0.8007011187115054,41,16,1.6587098093373012
2025-09-15,JPM_1,JPM,0.9659735162504898,54,19,0.6238102379556552
2025-09-15,JPM_2,JPM,0.9058117581759488,51,20,1.2944053277803718
2025-09-15,JPM_3,JPM,0.8825610632832688,55,19,2.0048971372741233
2025-09-15,JPM_4,JPM,0.8617839082309912,46,18,1.5837608611432066
2025-09-15,JPM_5,JPM,0.900431879901734,50,20,1.056068758013428
2025-09-15,BAC_1,BAC,0.8180403394142595,45,14,2.9609949930316444
2025-09-15,BAC_2,BAC,0.772113770285332,46,16,1.8993281717485988
2025-09-15,BAC_3,BAC,0.8064750844090168,54,15,2.4032496518803406
2025-09-15,BAC_4,BAC,0.823491681808088,46,18,1.5591128349615866
2025-09-15,BAC_5,BAC,0.7936015882719626,49,15,1.4221791693358847
2025-09-15,C_1,C,0.7622077403964804,50,14,1.868840989136284
2025-09-15,C_2,C,0.7822016772289285,40,16,2.7134934464924085
2025-09-15,C_3,C,0.7850643013971836,44,15,1.9058529812821665
2025-09-15,C_4,C,0.7661022994072502,35,17,2.4378009623646215
2025-09-15,C_5,C,0.755338179116455,37,16,4.237053148249737
2025-09-15,WFC_1,WFC,0.8241732664805551,45,17,2.168559721505584
2025-09-15,WFC_2,WFC,0.8138743296056121,50,16,1.806060329972244
2025-09-15,WFC_3,WFC,0.8254637123446344,45,16,1.4908892285180353
2025-09-15,WFC_4,WFC,0.8185453063185939,45,16,2.513625916336897
2025-09-15,WFC_5,WFC,0.8065524119492671,50,16,2.048846792781952
2025-09-16,JPM_1,JPM,0.9178189998600056,51,17,0.5
2025-09-16,JPM_2,JPM,0.8968898492501789,41,17,0.7947655491268177
2025-09-16,JPM_3,JPM,0.8626819260938187,38,18,1.1883022700569776
2025-09-16,JPM_4,JPM,0.8690976610637745,45,17,0.9749705452822899
2025-09-16,JPM_5,JPM,0.8845266782991199,54,20,1.2547959326687674
2025-09-16,BAC_1,BAC,0.8265912222823412,45,16,2.1999906935906584
2025-09-16,BAC_2,BAC,0.7974451697645719,43,16,2.5654995767512228
2025-09-16,BAC_3,BAC,0.8125702882747798,39,17,2.279761469625182
2025-09-16,BAC_4,BAC,0.8259466799806846,44,18,2.6133081940134506
2025-09-16,BAC_5,BAC,0.7809072164253663,45,18,1.6930558812746495
2025-09-16,C_1,C,0.7750694001705873,42,16,3.1453938786796067
2025-09-16,C_2,C,0.7224923792108319,37,14,3.135597064369145
2025-09-16,C_3,C,0.7505782966006194,41,13,2.95076372303284
2025-09-16,C_4,C,0.7500464492256081,49,14,2.4494244267873686
2025-09-16,C_5,C,0.7658803398231107,40,14,1.8861472533920751
2025-09-16,WFC_1,WFC,0.8345290064803608,42,18,1.1020577296058676
2025-09-16,WFC_2,WFC,0.8297161129232306,37,17,1.7004080229774277
2025-09-16,WFC_3,WFC,0.853649267994128,46,16,1.307368173186968
2025-09-16,WFC_4,WFC,0.8273324823730775,43,16,0.6870899797541388
2025-09-16,WFC_5,WFC,0.8172956410733454,46,19,1.8788311510782776
2025-09-17,JPM_1,JPM,0.8975960415036294,48,17,1.3572763439602058
2025-09-17,JPM_2,JPM,0.8969431564754451,46,18,0.6587171464178275
2025-09-17,JPM_3,JPM,0.9029134130864424,48,17,2.33569195364519
2025-09-17,JPM_4,JPM,0.9084865316032791,55,18,0.5992716694444679
2025-09-17,JPM_5,JPM,0.8755722623558153,50,17,0.5
2025-09-17,BAC_1,BAC,0.7979341635292019,41,16,2.667789212134541
2025-09-17,BAC_2,BAC,0.7985111088405434,34,17,1.4670362814098952
2025-09-17,BAC_3,BAC,0.8147993145661555,42,16,2.338426663026446
2025-09-17,BAC_4,BAC,0.7937602012972367,44,18,3.0818914751666
2025-09-17,BAC_5,BAC,0.7882348197173674,46,15,3.478022005980418
2025-09-17,C_1,C,0.7539070547599541,39,15,2.731483480829462
2025-09-17,C_2,C,0.7791934704328822,44,15,1.9114339187777403
2025-09-17,C_3,C,0.7770868545545153,41,16,2.604757256970907
2025-09-17,C_4,C,0.8080458234290927,42,17,2.3944752466543795
2025-09-17,C_5,C,0.7521811220385001,40,16,2.985261033078863
2025-09-17,WFC_1,WFC,0.8321273387818499,50,16,2.1639035746662296
2025-09-17,WFC_2,WFC,0.82075963971166,47,16,1.0924480280655005
2025-09-17,WFC_3,WFC,0.8424237422145376,42,18,2.2271612953621855
2025-09-17,WFC_4,WFC,0.8425510101751226,45,16,0.5
2025-09-17,WFC_5,WFC,0.7918456861464974,43,15,2.4029693338817935
2025-09-18,JPM_1,JPM,0.8776075046929012,51,18,1.4177925172862484
2025-09-18,JPM_2,JPM,0.909426386385754,52,18,1.8114787889086388
2025-09-18,JPM_3,JPM,0.9035055632717601,52,17,0.6251258202274896
2025-09-18,JPM_4,JPM,0.8861644848117022,56,17,1.611328187000643
2025-09-18,JPM_5,JPM,0.8647601440985972,56,16,1.6278385489768836
2025-09-18,BAC_1,BAC,0.814427491453169,43,16,2.165209888914313
2025-09-18,BAC_2,BAC,0.8078978012987278,46,16,0.9904720158249476
2025-09-18,BAC_3,BAC,0.800489177874507,50,17,3.1411651715149533
2025-09-18,BAC_4,BAC,0.7758191172702664,38,16,2.507741506778238
2025-09-18,BAC_5,BAC,0.7926534542232095,39,15,2.6395339283190276
2025-09-18,C_1,C,0.8005632946624244,50,17,3.2825292169031353
2025-09-18,C_2,C,0.7893693832224107,46,15,2.7616783654297863
2025-09-18,C_3,C,0.750922770858356,35,17,2.527052310458713
2025-09-18,C_4,C,0.7472874419108243,43,13,2.4527992301317947
2025-09-18,C_5,C,0.7444771286756773,38,17,2.787982254768131
2025-09-18,WFC_1,WFC,0.8327735654402963,52,18,2.190417658633094
2025-09-18,WFC_2,WFC,0.8287938950497489,42,18,1.9098885195870932
2025-09-18,WFC_3,WFC,0.8467462720406107,45,17,1.9943017647816195
2025-09-18,WFC_4,WFC,0.8202971002818333,46,16,1.4434045828149555
2025-09-18,WFC_5,WFC,0.7927876166583009,45,17,1.1488637061507785
2025-09-19,JPM_1,JPM,0.8725913321379276,43,20,0.5
2025-09-19,JPM_2,JPM,0.9217281394751669,55,18,0.8750413423565915
2025-09-19,JPM_3,JPM,0.8934173847225401,44,18,0.8398637146546534
2025-09-19,JPM_4,JPM,0.8504237906734484,44,17,2.079554723761932
2025-09-19,JPM_5,JPM,0.8746940149990102,51,17,1.7624381769395328
2025-09-19,BAC_1,BAC,0.8257818568532591,48,17,1.480061128962042
2025-09-19,BAC_2,BAC,0.8319603395927493,46,17,2.257942078480628
2025-09-19,BAC_3,BAC,0.795513250980634,35,15,1.965187528638488
2025-09-19,BAC_4,BAC,0.7991158767518728,46,16,1.5470683659189097
2025-09-19,BAC_5,BAC,0.7972045621613307,48,17,2.195215645237713
2025-09-19,C_1,C,0.7536607907190631,42,18,3.406293479527199
2025-09-19,C_2,C,0.7984787827994891,43,16,1.5686543174037895
2025-09-19,C_3,C,0.776290702316199,41,16,2.302092196738142
2025-09-19,C_4,C,0.7297181688499107,46,18,2.778861172131473
2025-09-19,C_5,C,0.7417979124252504,45,16,4.221644609091675
2025-09-19,WFC_1,WFC,0.8374232049574061,46,18,2.2850568793358987
2025-09-19,WFC_2,WFC,0.8371973874726941,45,16,1.0728991615709713
2025-09-19,WFC_3,WFC,0.8660941662230494,44,17,1.4254425559656616
2025-09-19,WFC_4,WFC,0.7950339666187258,37,16,1.820565273744584
2025-09-19,WFC_5,WFC,0.8324357593447066,39,19,1.7355873877020702
2025-09-22,JPM_1,JPM,0.9052470347853242,49,17,1.367444277868147
2025-09-22,JPM_2,JPM,0.8853567429118887,47,18,1.6542350315967733
2025-09-22,JPM_3,JPM,0.89745488128259,52,19,0.5422153460489834
2025-09-22,JPM_4,JPM,0.8773185286960851,52,16,1.0549070618661838
2025-09-22,JPM_5,JPM,0.8508646370547215,46,17,1.082591272180508
2025-09-22,BAC_1,BAC,0.8275217272573607,45,16,2.0051679729503853
2025-09-22,BAC_2,BAC,0.8121022547668758,44,15,2.0092203235993527
2025-09-22,BAC_3,BAC,0.8078479730683645,42,14,2.454779863344504
2025-09-22,BAC_4,BAC,0.8150100759616992,45,16,2.6270961653276337
2025-09-22,BAC_5,BAC,0.7866672740227763,42,15,2.8333015773700003
2025-09-22,C_1,C,0.8062142088256654,48,13,1.2685484377416265
2025-09-22,C_2,C,0.7710825655169996,43,15,2.4294170141154705
2025-09-22,C_3,C,0.7899190601690189,45,15,2.802002016546539
2025-09-22,C_4,C,0.791819055521757,41,17,2.557866644009202
2025-09-22,C_5,C,0.7438862421599652,42,15,2.9276169133578223
2025-09-22,WFC_1,WFC,0.8200524183514842,50,17,1.91289584659755
2025-09-22,WFC_2,WFC,0.8175618448062434,45,17,2.3123204507901614
2025-09-22,WFC_3,WFC,0.8063476526753058,47,17,1.8415560212308948
2025-09-22,WFC_4,WFC,0.8147068231971134,41,18,1.8540797863480254
2025-09-22,WFC_5,WFC,0.8111122666867497,45,14,2.7895808658664443
2025-09-23,JPM_1,JPM,0.914899884981992,57,20,1.6140499659400935
2025-09-23,JPM_2,JPM,0.9122947279698571,57,18,1.4301480643581759
2025-09-23,JPM_3,JPM,0.8783115054745292,51,18,1.2720351478939005
2025-09-23,JPM_4,JPM,0.873909633714879,49,18,0.5
2025-09-23,JPM_5,JPM,0.8750159735541776,41,18,0.8281163843064391
2025-09-23,BAC_1,BAC,0.8265733161506863,47,14,3.078343178283172
2025-09-23,BAC_2,BAC,0.8080388011189255,44,16,2.7600215263030474
2025-09-23,BAC_3,BAC,0.786290270243753,41,15,3.121787619521409
2025-09-23,BAC_4,BAC,0.8139666194911928,44,17,1.211096765737659
2025-09-23,BAC_5,BAC,0.7856283879584325,42,16,1.6971304323319312
2025-09-23,C_1,C,0.7697162091698115,39,15,3.352786429655689
2025-09-23,C_2,C,0.7412344733696346,39,15,0.9003043818817653
2025-09-23,C_3,C,0.7790923101529174,38,16,2.838360901948499
2025-09-23,C_4,C,0.777761163443784,47,17,2.6956479622452534
2025-09-23,C_5,C,0.7787876311673002,42,17,2.126028194257325
2025-09-23,WFC_1,WFC,0.8474949145003368,52,18,1.932165945503718
2025-09-23,WFC_2,WFC,0.8621033419007778,46,19,1.3340040737998633
2025-09-23,WFC_3,WFC,0.8074692556083137,48,16,2.8931337122192318
2025-09-23,WFC_4,WFC,0.8341768584822968,44,17,1.1488504569885885
2025-09-23,WFC_5,WFC,0.7949569328170952,47,15,2.231463888245565
2025-09-24,JPM_1,JPM,0.8961467038230693,45,17,0.7142033379085126
