date,issuer,cds_5y_bp
2026-02-13,BAC,58.672482689804916
2026-02-13,C,65.12354484952101
2026-02-13,JPM,52.169765930388664
2026-02-13,WFC,59.17915326713786
2026-02-16,BAC,58.38464767235251
2026-02-16,C,64.90260421050297
2026-02-16,JPM,53.0362670398648
2026-02-16,WFC,58.5948810582506
2026-02-17,BAC,58.36261123790007
2026-02-17,C,64.76154641550195
2026-02-17,JPM,52.5810092810569
2026-02-17,WFC,58.36280433496312
2026-02-18,BAC,59.09001902788864
2026-02-18,C,65.69576931389429
2026-02-18,JPM,54.30147468123017
2026-02-18,WFC,58.83161687977965
2026-02-19,BAC,59.43729186260811
2026-02-19,C,66.57238056075484
2026-02-19,JPM,54.96451120920388
2026-02-19,WFC,58.59598492051744
2026-02-20,BAC,58.18015983046619
2026-02-20,C,66.05197211489003
2026-02-20,JPM,54.40709818377666
2026-02-20,WFC,58.191969614990704
2026-02-23,BAC,58.006525248004124
2026-02-23,C,66.07815501750831
2026-02-23,JPM,53.5469815037621
2026-02-23,WFC,58.443965667004306
2026-02-24,BAC,57.00527576053851
2026-02-24,C,65.29720075577414
2026-02-24,JPM,52.914358652751986
2026-02-24,WFC,57.40832641961035
2026-02-25,BAC,56.91237323760166
2026-02-25,C,64.990242285032
2026-02-25,JPM,53.29300209151359
2026-02-25,WFC,56.75307286323972
2026-02-26,BAC,57.38987690450196
2026-02-26,C,64.66293727220432
2026-02-26,JPM,53.640032200323866
2026-02-26,WFC,56.577899529629974
2026-02-27,BAC,58.47444275060355
2026-02-27,C,65.06696661487136
2026-02-27,JPM,54.36931182226227
2026-02-27,WFC,57.41176762715591
2026-03-02,BAC,60.00483487088608
2026-03-02,C,66.32252611738717
2026-03-02,JPM,55.41841010720991
2026-03-02,WFC,59.14054930829693
2026-03-03,BAC,60.23007408199048
2026-03-03,C,66.66338546373623
2026-03-03,JPM,55.551855135102194
2026-03-03,WFC,59.72402279237973
2026-03-04,BAC,59.05395037655019
2026-03-04,C,65.6963198012669
2026-03-04,JPM,54.461627868867815
2026-03-04,WFC,58.2662227871692
2026-03-05,BAC,59.29360178401293
2026-03-05,C,65.71621444482601
2026-03-05,JPM,54.84306950606605
2026-03-05,WFC,58.91338760194154
2026-03-06,BAC,58.88275074500435
2026-03-06,C,65.12043036495699
2026-03-06,JPM,54.16283649622931
2026-03-06,WFC,58.5162750252436
2026-03-09,BAC,59.290069286368556
2026-03-09,C,65.4372340882947
2026-03-09,JPM,54.178987546974305
2026-03-09,WFC,59.45000583906691
2026-03-10,BAC,59.32233978193997
2026-03-10,C,65.40202347575315
2026-03-10,JPM,53.64646462257917
2026-03-10,WFC,59.538168223943785
2026-03-11,BAC,59.90738799332455
2026-03-11,C,66.12735686655219
2026-03-11,JPM,53.54833180875899
2026-03-11,WFC,59.86031312707865
2026-03-12,BAC,59.46965466681513
2026-03-12,C,65.7570635892979
2026-03-12,JPM,53.002439717635745
2026-03-12,WFC,59.43945987428823
2026-03-13,BAC,59.56295592489836
2026-03-13,C,65.4883904735059
2026-03-13,JPM,52.54106480667478
2026-03-13,WFC,58.615484965256854
2026-03-16,BAC,59.66374488092045
2026-03-16,C,66.22665645515544
2026-03-16,JPM,52.613932708263356
2026-03-16,WFC,58.90591752853605
2026-03-17,BAC,60.55789196633254
2026-03-17,C,66.72920277885358
2026-03-17,JPM,52.421484190600744
2026-03-17,WFC,59.602817539972975
2026-03-18,BAC,58.99798542646696
2026-03-18,C,65.76472271374294
2026-03-18,JPM,52.305124861526465
2026-03-18,WFC,58.55895720556048
2026-03-19,BAC,59.2072592707557
2026-03-19,C,65.91332458784198
2026-03-19,JPM,51.80516302089158
2026-03-19,WFC,58.31573398343423
2026-03-20,BAC,58.93163086330631
2026-03-20,C,65.55278909543236
2026-03-20,JPM,52.11023868598275
2026-03-20,WFC,57.852299864422775
2026-03-23,BAC,58.46969508063776
2026-03-23,C,66.4918291465951
2026-03-23,JPM,52.01764815816037
2026-03-23,WFC,57.934087307098096
2026-03-24,BAC,58.60930908802165
2026-03-24,C,66.58659792428631
2026-03-24,JPM,52.1393268834868
2026-03-24,WFC,58.54221596060527
2026-03-25,BAC,59.128249011532915
2026-03-25,C,66.59584172173855
2026-03-25,JPM,53.636070031400415
2026-03-25,WFC,58.9691110370759
2026-03-26,BAC,59.255635079435244
2026-03-26,C,65.41843086947831
2026-03-26,JPM,53.09515296205122
2026-03-26,WFC,58.55701409492081
2026-03-27,BAC,58.776976591742525
2026-03-27,C,64.85062133747039
2026-03-27,JPM,52.413866127935464
2026-03-27,WFC,57.83806517809632
2026-03-30,BAC,58.673304398341614
2026-03-30,C,64.4146041053432
2026-03-30,JPM,53.05321584371125
2026-03-30,WFC,57.621526748554935
2026-03-31,BAC,58.882230087298375
2026-03-31,C,63.57519591909267
2026-03-31,JPM,53.320090275782455
2026-03-31,WFC,57.03105535265011
2026-04-01,BAC,58.95742157630387
2026-04-01,C,63.610374292785906
2026-04-01,JPM,53.52655475608639
2026-04-01,WFC,58.375479176987525
2026-04-02,BAC,58.051779626127065
2026-04-02,C,62.06211776129922
2026-04-02,JPM,52.46737720427848
2026-04-02,WFC,57.89868017954868
2026-04-03,BAC,57.68254757549061
2026-04-03,C,61.40266131563047
2026-04-03,JPM,52.40631251735127
2026-04-03,WFC,57.16429267322833
2026-04-06,BAC,57.20075313452371
2026-04-06,C,61.62188184865347
2026-04-06,JPM,52.7656386874498
2026-04-06,WFC,57.71162951253714
2026-04-07,BAC,56.3613317410949
2026-04-07,C,61.55241203895758
2026-04-07,JPM,53.05917995685363
2026-04-07,WFC,57.72861942036371
2026-04-08,BAC,57.426263731136125
2026-04-08,C,62.31608992522723
2026-04-08,JPM,53.38374760450872
2026-04-08,WFC,57.53839574995625
2026-04-09,BAC,56.85581205445477
2026-04-09,C,62.175239581252484
2026-04-09,JPM,52.59512621835575
2026-04-09,WFC,56.77088481566124
2026-04-10,BAC,57.01283345054422
2026-04-10,C,62.486972791302115
2026-04-10,JPM,53.394802985046645
2026-04-10,WFC,56.17650783668369
2026-04-13,BAC,57.112192670845765
2026-04-13,C,62.33447306809881
2026-04-13,JPM,52.347196754055474
2026-04-13,WFC,55.50347405673944
2026-04-14,BAC,57.56257676721017
2026-04-14,C,62.97913340929867
2026-04-14,JPM,52.59808165083332
2026-04-14,WFC,55.73005652349659
2026-04-15,BAC,57.983985330347295
2026-04-15,C,63.20407765752538
2026-04-15,JPM,53.425157277598856
2026-04-15,WFC,55.609158253709424
2026-04-16,BAC,58.016808899950064
2026-04-16,C,63.17285405847683
2026-04-16,JPM,53.81565265378511
2026-04-16,WFC,55.263141182270274
2026-04-17,BAC,58.354432919275254
2026-04-17,C,62.57684164242194
2026-04-17,JPM,54.05285447624644
2026-04-17,WFC,55.46186519861904
2026-04-20,BAC,57.881610557210564
2026-04-20,C,62.72104075633941
2026-04-20,JPM,52.85302830014394
2026-04-20,WFC,55.35002922316023
2026-04-21,BAC,57.85976598638977
2026-04-21,C,62.77073184561258
2026-04-21,JPM,53.384712684703985
2026-04-21,WFC,55.2324603853952
2026-04-22,BAC,56.528725101842355
2026-04-22,C,61.04552130153953
2026-04-22,JPM,51.569890373516245
2026-04-22,WFC,53.88151485113024
2026-04-23,BAC,57.76737425447347
2026-04-23,C,61.36982177112875
2026-04-23,JPM,52.19881827417925
2026-04-23,WFC,54.38978646236806
2026-04-24,BAC,58.20666397138879
2026-04-24,C,61.44854871947664
2026-04-24,JPM,53.13237348407293
2026-04-24,WFC,53.85064157151073
2026-04-27,BAC,57.99446198119265
2026-04-27,C,62.00628145298303
2026-04-27,JPM,53.4134444772438
2026-04-27,WFC,54.176553567448615
2026-04-28,BAC,59.189855360187366
2026-04-28,C,63.136142032646
2026-04-28,JPM,54.580388606690796
2026-04-28,WFC,54.96273586697782
2026-04-29,BAC,59.585892537143586
2026-04-29,C,63.14185653518684
2026-04-29,JPM,54.84644329326458
2026-04-29,WFC,55.29979949297842
2026-04-30,BAC,58.9004410834125
2026-04-30,C,62.66988727714521
2026-04-30,JPM,55.4126442576041
2026-04-30,WFC,54.90480969094773
2026-05-01,BAC,59.41981686081957
2026-05-01,C,63.12676288480691
2026-05-01,JPM,54.84570684656805
2026-05-01,WFC,55.23021147654254
2026-05-04,BAC,58.59132988241493
2026-05-04,C,62.77558504470574
2026-05-04,JPM,54.15545605470433
2026-05-04,WFC,55.42476933645435
2026-05-05,BAC,58.88148973836534
2026-05-05,C,63.94377613464916
2026-05-05,JPM,54.258101252015905
2026-05-05,WFC,55.44644781297134
2026-05-06,BAC,58.81458231440057
2026-05-06,C,64.1543945823299
2026-05-06,JPM,54.07171103674492
2026-05-06,WFC,56.170890206129485
2026-05-07,BAC,58.5331433478731
2026-05-07,C,63.92928522457063
2026-05-07,JPM,54.145112429741225
2026-05-07,WFC,55.62060332050617
2026-05-08,BAC,58.657754971908076
2026-05-08,C,63.348391783665576
2026-05-08,JPM,54.321026794740185
2026-05-08,WFC,55.9136644783888
2026-05-11,BAC,59.54576568428252
2026-05-11,C,63.18652751644092
2026-05-11,JPM,54.39068843804404
2026-05-11,WFC,55.77638244791159
2026-05-12,BAC,59.67862051802201
2026-05-12,C,63.146431658918644
2026-05-12,JPM,54.194325229785214
2026-05-12,WFC,55.916499641780824
2026-05-13,BAC,59.863940993521986
2026-05-13,C,63.164772322365174
2026-05-13,JPM,54.26500789641012
2026-05-13,WFC,56.33698475482779
2026-05-14,BAC,59.92712123439866
2026-05-14,C,62.8641100918796
2026-05-14,JPM,54.29429426367616
2026-05-14,WFC,56.794275691217535
2026-05-15,BAC,59.686806744055055
2026-05-15,C,62.70239838418233
2026-05-15,JPM,54.20904616866023
2026-05-15,WFC,57.182376884254914
2026-05-18,BAC,59.61643527105425
2026-05-18,C,62.1553043009823
2026-05-18,JPM,53.6817552900461
2026-05-18,WFC,56.99051040399431
2026-05-19,BAC,59.15414228619884
2026-05-19,C,62.28391355252287
2026-05-19,JPM,53.63664453934911
2026-05-19,WFC,56.27424521023
2026-05-20,BAC,59.954545677123605
2026-05-20,C,63.54751439717842
2026-05-20,JPM,54.49051716028953
2026-05-20,WFC,57.05164391730431
2026-05-21,BAC,58.73267462715974
2026-05-21,C,62.51117150594316
2026-05-21,JPM,53.260938719910044
2026-05-21,WFC,55.569541989894184
2026-05-22,BAC,59.11789338630342
2026-05-22,C,62.433929120773016
2026-05-22,JPM,53.359688637688926
2026-05-22,WFC,55.71867441495234
2026-05-25,BAC,59.242182854059834
2026-05-25,C,62.07798292580197
2026-05-25,JPM,53.60676639187973
2026-05-25,WFC,55.72108628659505
2026-05-26,BAC,60.28720786226914
2026-05-26,C,62.33446255949025
2026-05-26,JPM,54.43551060691514
2026-05-26,WFC,57.075182725050794
2026-05-27,BAC,59.82972453154061
2026-05-27,C,62.38499809132986
2026-05-27,JPM,54.75478418730198
2026-05-27,WFC,57.2766067935468
2026-05-28,BAC,59.03103038015581
2026-05-28,C,61.9219045647112
2026-05-28,JPM,53.37251288297379
2026-05-28,WFC,56.17375763351082
2026-05-29,BAC,58.97926115839059
2026-05-29,C,62.68339572040033
2026-05-29,JPM,52.95663623708687
2026-05-29,WFC,55.978744278193425
2026-06-01,BAC,59.17568327931743
2026-06-01,C,62.5151692941014
2026-06-01,JPM,53.52718182480112
2026-06-01,WFC,56.85782320506389
2026-06-02,BAC,58.616490055349104
2026-06-02,C,62.73654555639378
2026-06-02,JPM,53.33222860031235
2026-06-02,WFC,56.610280710256006
2026-06-03,BAC,58.17948038600073
2026-06-03,C,62.11918461211967
2026-06-03,JPM,53.138211036363394
2026-06-03,WFC,56.96629175882426
2026-06-04,BAC,58.228886479652424
2026-06-04,C,62.260137812488615
2026-06-04,JPM,53.266195386253045
2026-06-04,WFC,56.944397047410476
2026-06-05,BAC,57.53478647400301
2026-06-05,C,61.80253576797278
2026-06-05,JPM,52.06175901763968
2026-06-05,WFC,56.84331345555936
2026-06-08,BAC,57.99556572968648
2026-06-08,C,61.38995560521368
2026-06-08,JPM,51.244746782202924
2026-06-08,WFC,56.37871964775523
2026-06-09,BAC,57.61378181731921
2026-06-09,C,60.14450215589232
2026-06-09,JPM,50.60469854207565
2026-06-09,WFC,55.56625129796264
2026-06-10,BAC,56.576834085716946
2026-06-10,C,59.72812591436811
2026-06-10,JPM,50.836321149377675
2026-06-10,WFC,54.39066009047123
2026-06-11,BAC,56.726867914743416
2026-06-11,C,59.21634251407992
2026-06-11,JPM,50.56810365557475
2026-06-11,WFC,54.82772702578949
2026-06-12,BAC,58.37719184489796
2026-06-12,C,60.26961500951704
2026-06-12,JPM,51.52959628467635
2026-06-12,WFC,55.67922721683881
2026-06-15,BAC,59.35487663195231
2026-06-15,C,61.51890196731754
2026-06-15,JPM,52.89386563735721
2026-06-15,WFC,56.376390439949134
2026-06-16,BAC,59.6263165026893
2026-06-16,C,61.94853614191544
2026-06-16,JPM,53.679497122171604
2026-06-16,WFC,57.47700088155976
2026-06-17,BAC,59.41245540067467
2026-06-17,C,62.11967799699286
2026-06-17,JPM,53.74491081511857
2026-06-17,WFC,57.078261364568434
2026-06-18,BAC,59.08862847918773
2026-06-18,C,62.300220409360406
2026-06-18,JPM,53.505282864573346
2026-06-18,WFC,56.94657867467955
2026-06-19,BAC,58.364077883500755
2026-06-19,C,62.29245010981415
2026-06-19,JPM,53.570854736714175
2026-06-19,WFC,56.30098239195875
2026-06-22,BAC,58.534499284000674
2026-06-22,C,62.73777902076656
2026-06-22,JPM,54.31662283548828
2026-06-22,WFC,57.06652156192129
2026-06-23,BAC,58.22532590136951
2026-06-23,C,62.55149240598024
2026-06-23,JPM,54.11456693369408
2026-06-23,WFC,56.24309305663102
2026-06-24,BAC,58.65714167847544
2026-06-24,C,62.48919251218415
2026-06-24,JPM,53.73190838137278
2026-06-24,WFC,56.21236340143592
2026-06-25,BAC,59.52143353277782
2026-06-25,C,63.396305212261545
2026-06-25,JPM,53.948368426853364
2026-06-25,WFC,56.15807516155326
2026-06-26,BAC,58.91680096420295
2026-06-26,C,63.014067136774166
2026-06-26,JPM,53.53317680427075
2026-06-26,WFC,56.62606301939193
2026-06-29,BAC,58.31978929342547
2026-06-29,C,62.37102915287197
2026-06-29,JPM,52.51824113772924
2026-06-29,WFC,55.76777841321262
2026-06-30,BAC,58.20294253783207
2026-06-30,C,61.86058320235477
2026-06-30,JPM,52.57667803556233
2026-06-30,WFC,56.368126987485965
2026-07-01,BAC,58.09996360228652
2026-07-01,C,62.0208053738289
2026-07-01,JPM,53.126307641692236
2026-07-01,WFC,56.41745042283076
2026-07-02,BAC,58.361769655319115
2026-07-02,C,62.78129891935682
2026-07-02,JPM,53.88908123090846
2026-07-02,WFC,56.21271155437247
2026-07-03,BAC,58.33293530581495
2026-07-03,C,64.0624953640427
2026-07-03,JPM,54.020909073362496
2026-07-03,WFC,56.89197832661723
2026-07-06,BAC,58.57813564914497
2026-07-06,C,64.03899354825171
2026-07-06,JPM,54.40112238393896
2026-07-06,WFC,56.51749483706563
2026-07-07,BAC,58.35811077914758
2026-07-07,C,63.73518902758369
2026-07-07,JPM,53.99362205036432
2026-07-07,WFC,56.45987520589008
2026-07-08,BAC,58.89951220068366
2026-07-08,C,63.22324883421856
2026-07-08,JPM,53.82353749443173
2026-07-08,WFC,57.11706101008485
2026-07-09,BAC,59.41516788560398
2026-07-09,C,62.86898076908811
2026-07-09,JPM,53.83379598018758
2026-07-09,WFC,57.83542422728003
2026-07-10,BAC,60.30643060877731
2026-07-10,C,63.59890991441728
2026-07-10,JPM,55.36870860011991
2026-07-10,WFC,58.802077824799504
2026-07-13,BAC,60.01953056354654
2026-07-13,C,64.17380955149699
2026-07-13,JPM,55.123814163304864
2026-07-13,WFC,59.21473382750152
2026-07-14,BAC,60.31560641497992
2026-07-14,C,63.962563203851275
2026-07-14,JPM,56.108902518629655
2026-07-14,WFC,60.01478391127978
2026-07-15,BAC,60.18332692149465
2026-07-15,C,64.15449756203763
2026-07-15,JPM,55.64475879526184
2026-07-15,WFC,60.39549223212352
2026-07-16,BAC,60.49680927381526
2026-07-16,C,64.9296419993853
2026-07-16,JPM,56.19651481524254
2026-07-16,WFC,60.022617280065624
2026-07-17,BAC,60.6334695300392
2026-07-17,C,64.9302035971114
2026-07-17,JPM,55.367349746043175
2026-07-17,WFC,60.218077220121664
2026-07-20,BAC,60.2616199520279
2026-07-20,C,64.10279662710454
2026-07-20,JPM,54.968693162468256
2026-07-20,WFC,58.77684416570501
2026-07-21,BAC,60.1890649973793
2026-07-21,C,63.41507574473515
2026-07-21,JPM,54.76077841426626
2026-07-21,WFC,58.40617009503938
2026-07-22,BAC,61.08433864146105
2026-07-22,C,64.34442204744556
2026-07-22,JPM,54.58483337294516
2026-07-22,WFC,58.3280893077272
2026-07-23,BAC,60.80600563132714
2026-07-23,C,64.51700932900923
2026-07-23,JPM,54.06238087423727
2026-07-23,WFC,58.211358348314384
2026-07-24,BAC,60.37746039830618
2026-07-24,C,63.29064861402131
2026-07-24,JPM,53.17056442081174
2026-07-24,WFC,57.52819031812212
2026-07-27,BAC,59.248526825677686
2026-07-27,C,62.32582958687776
2026-07-27,JPM,52.55447998939254
2026-07-27,WFC,56.826128946405284
2026-07-28,BAC,58.64019584010099
2026-07-28,C,62.08891984853481
2026-07-28,JPM,52.441149821202295
2026-07-28,WFC,56.871825310892454
2026-07-29,BAC,58.5656820444584
2026-07-29,C,61.0539026127835
2026-07-29,JPM,52.26229943640672
2026-07-29,WFC,56.47943902205905
2026-07-30,BAC,57.892547224591716
2026-07-30,C,61.32330251057442
2026-07-30,JPM,51.372600031383854
2026-07-30,WFC,56.16402542369426
2026-07-31,BAC,56.84278057512768
2026-07-31,C,61.35182092163644
2026-07-31,JPM,51.70553840030403
2026-07-31,WFC,56.450105965628744
2026-08-03,BAC,57.41943440337342
2026-08-03,C,61.64950310444055
2026-08-03,JPM,52.96177839928292
2026-08-03,WFC,56.51918821936939
2026-08-04,BAC,57.22218752879543
2026-08-04,C,61.33204257239308
2026-08-04,JPM,52.91565399178391
2026-08-04,WFC,56.438681757116655
2026-08-05,BAC,58.50044667581159
2026-08-05,C,61.601294504574184
2026-08-05,JPM,53.813649506070654
2026-08-05,WFC,57.49797479835859
2026-08-06,BAC,58.03176085510712
2026-08-06,C,61.24748848695532
2026-08-06,JPM,52.91913534441693
2026-08-06,WFC,56.2074814005093
2026-08-07,BAC,58.06802900859366
2026-08-07,C,60.912508311447866
2026-08-07,JPM,51.97199798467702
2026-08-07,WFC,56.030675049485204
2026-08-10,BAC,58.644984917640684
2026-08-10,C,61.220652054184946
2026-08-10,JPM,52.28714102469234
2026-08-10,WFC,56.272107335471624
2026-08-11,BAC,58.809755348779746
2026-08-11,C,60.917348864384174
2026-08-11,JPM,52.610790780326745
2026-08-11,WFC,55.67618938595047
2026-08-12,BAC,58.84963379562245
2026-08-12,C,60.561114938050125
2026-08-12,JPM,52.054473304048685
2026-08-12,WFC,56.23738013701502
2026-08-13,BAC,59.36223271647278
2026-08-13,C,60.62976720950487
2026-08-13,JPM,51.471552236221235
2026-08-13,WFC,56.526996623014625
2026-08-14,BAC,58.84007011880034
2026-08-14,C,60.67584600074994
2026-08-14,JPM,51.33170170773806
2026-08-14,WFC,55.88761247895001
